Coord_x,Coord_y,ISOS_z,ISOS_Size_x,ISOS_Size_y,COST_z,COST_Size_x,COST_Size_y,Cone_Type(L=1;M=2;S=3)
230,210,31.67469758,11.02867632,7.490444123,55.82612725,7.89118687,7.359204996,1
232,117,29.77964237,5.995543351,9.002580863,55.54829144,7.920579048,8.807998636,2
232,157,32.50956959,12.61202392,11.10155575,57.75387448,17.0773689,10.21961394,1
232,168,31.82491966,10.77055573,11.00884889,54.96297986,11.32001817,9.548684071,1
232,195,32.15551493,15.28549174,10.7819856,57.2564339,15.91676458,10.40400276,3
232,240,29.30064863,12.910867,7.987460339,50.56021842,9.635265222,10.08973296,2
233,29,31.94749409,11.42049018,10.28338343,59.21189731,11.93009702,15.33622539,1
233,74,35.51661783,8.472076284,13.09250234,51.78540571,6.834680996,9.826645329,3
233,221,30.38005354,8.739278615,9.382159305,49.79819247,11.67207663,8.126832365,2
234,19,32.10435495,13.10085254,13.94750209,57.37743214,7.821713708,10.39637347,1
234,60,32.53836904,9.835209352,12.2162397,55.97742791,7.42151856,12.55477541,1
234,104,28.75369378,6.71449745,10.9742434,53.86526852,14.52118988,15.08956869,2
234,147,28.79102734,10.05326808,10.16337661,54.45829179,9.773728574,9.425410999,1
234,233,30.59313787,6.485698616,8.878989387,54.8662739,8.023033996,7.795325256,2
235,39,32.66695474,13.43582876,15.28208669,58.41290224,8.260504138,9.682156964,2
235,126,30.80427572,7.30764021,9.857443454,56.664937,8.837777238,9.008741205,1
235,136,33.56977416,8.206628719,11.60826282,59.4852459,7.557317537,10.34064072,3
236,48,31.63040887,8.446917812,11.45064337,60.86191104,10.85198957,9.087770974,2
236,82,30.92247783,7.963920171,10.52244138,55.3185273,9.422526476,14.62008231,1
236,94,30.89422766,7.167696367,9.007848329,56.68612952,8.214298589,9.583334344,1
236,174,34.08001755,8.579827905,9.153284225,60.947053,8.423874187,10.12767837,2
236,203,30.99588906,7.529558695,10.01820844,56.07866008,6.904075917,8.256824986,2
236,211,30.97878548,7.902533018,10.39583399,56.51678102,8.049682559,8.799432139,1
237,153,31.50334103,6.220454309,9.465352158,55.73131806,6.996058085,8.905014546,1
237,248,28.33090665,9.533001782,11.36156991,54.15008414,9.589557962,9.263138761,1
238,25,31.86235881,7.180467251,10.47560275,56.77394599,9.659952322,8.315166808,1
238,114,31.36676364,9.734554816,10.33275364,59.6119867,9.048377231,8.742619108,1
238,194,31.92001277,7.640335518,8.456002887,56.31142131,8.648098751,8.897723289,2
239,101,32.11074063,11.16116207,14.80968899,56.70311728,14.34127774,12.0121124,1
239,141,29.60633574,5.916555893,8.661360819,55.27119356,8.661419885,8.310221638,1
239,165,31.45922557,9.95830459,9.982851302,55.90495559,7.683624393,8.24423326,2
239,222,29.4234584,11.43514662,9.986109225,55.36001245,7.970675031,8.643413879,2
240,63,31.4840919,8.427141414,12.5632035,56.64851265,8.956372309,10.56104523,1
240,87,30.96527943,6.579408881,8.443797803,57.37239543,9.280723602,7.744065235,2
240,183,30.66326103,6.096330095,8.969355548,54.32638599,6.16985209,7.884523222,1
241,43,32.3362519,9.284263204,10.33409978,61.2104659,9.650373909,10.49101645,1
242,17,34.52962472,7.036164427,9.976664516,55.16522647,11.03917129,8.632657717,3
242,120,31.97895637,8.163467234,10.59238561,57.66085106,6.608753218,8.984693588,1
242,131,30.07380503,8.795532734,9.281978327,56.34213602,8.667518657,9.417604086,1
242,149,29.55471101,6.701603201,7.836996496,55.22400633,8.236223526,9.440278293,1
242,203,34.80761451,9.359120235,14.24885785,52.25349511,11.48393577,9.359643551,3
242,214,29.87932414,9.848894982,8.535013017,56.02888793,7.006410144,9.08279336,1
243,95,31.12887935,6.421613113,11.02665429,49.40494479,7.588612584,10.35497606,NaN
243,174,30.73884404,7.358811142,8.627043701,52.55979104,7.433503268,7.155081944,2
244,77,30.85020454,8.647982895,13.72624753,56.57609858,8.743988132,9.612305141,1
244,159,35.55380177,6.618928995,9.819162741,56.85075296,10.70314902,17.73329097,3
244,225,30.24640868,8.519386334,8.822043417,56.12319344,10.57322137,8.647519696,1
245,48,32.88471005,9.817051627,10.63816413,57.66075149,9.539548596,9.313043347,1
245,66,31.23862922,9.518642132,12.16552328,55.88054843,18.2651455,10.47526787,1
246,26,32.66706308,14.95904511,12.9392796,56.63609521,14.16960628,11.07782368,2
246,57,32.43652861,9.276852357,13.93772749,56.11560655,7.735061832,9.533630542,1
246,87,30.42004677,8.671010085,16.15443663,55.29960648,7.246258155,9.682149493,1
246,126,30.9440437,6.604531344,11.70288553,56.40949287,7.290113058,13.88202889,1
246,189,29.99977177,7.528453494,9.531438763,53.52481973,7.263652164,9.284484171,2
247,114,31.01671736,5.869419204,7.390485559,55.66313365,6.98153367,8.160862522,1
247,164,32.52388498,7.606624877,10.12896215,56.111173,7.302531973,7.659437321,1
247,234,NaN,NaN,NaN,NaN,NaN,NaN,3
248,105,33.2717189,6.331386138,10.14936682,60.20811068,8.886744115,10.83074548,1
248,144,30.6633509,5.613133668,9.726549414,57.68246875,9.112702939,11.62829352,1
248,199,30.69892766,7.35869102,8.030386336,55.29070857,7.136350914,8.88262505,1
248,208,31.03046137,6.69991438,9.283772193,58.92824351,8.335188419,9.582704084,1
249,43,31.55502179,7.36404633,12.77125704,57.99627559,9.6752349,9.249817953,1
249,73,31.32839204,5.895073549,10.49565697,55.63929563,6.643618909,7.851928161,1
249,152,31.7880364,5.917258403,9.740565217,55.81378862,6.420595841,9.865615439,1
250,80,28.88775918,5.584789454,9.409377178,56.07222522,7.597039125,11.62954824,1
250,96,32.13515195,5.943315989,10.36491129,58.12000784,6.292105095,8.320370539,1
250,133,33.29215569,17.23841398,11.19054463,56.83222793,13.54588082,16.64005483,3
251,35,32.41422362,9.512870561,11.54692236,58.22722379,15.80996707,10.34055294,1
251,52,33.74085835,6.718963127,8.048339329,56.53708535,6.524539545,8.209052651,3
251,64,30.69204439,10.07565353,10.56815746,56.86099946,7.086619746,8.882821221,1
252,237,NaN,NaN,NaN,NaN,NaN,NaN,1
254,87,32.36346718,6.479953991,13.87316738,57.36972659,9.752505873,9.970865077,2
254,106,30.73444746,7.346561065,10.02128235,55.0618905,7.979539955,7.80725048,2
254,125,32.7799907,7.952852074,10.28057882,60.11447136,11.00947717,13.58129988,1
254,150,30.91325703,19.44945308,10.62311076,55.30492158,6.375020391,7.526522049,1
254,178,30.31601623,9.980517544,10.22780797,52.49509854,6.475683511,9.394215531,2
254,205,30.60575843,7.310100067,9.713002025,52.19781251,13.79589414,13.66984977,2
255,11,32.66399887,7.859188089,12.14801582,59.92005956,10.29019504,11.43281455,NaN
255,76,31.45138491,9.618434983,17.40866316,57.05407864,7.854558676,9.963499308,1
255,225,29.12812933,8.486374742,10.46149199,55.37604114,10.77059074,9.245137232,1
256,32,35.51389921,9.124183273,9.538264037,53.90349006,11.80781344,11.60536659,3
256,54,31.61421565,10.56285394,10.10755292,61.64275455,14.68837679,9.628482432,2
256,67,31.87497024,11.55552376,16.36709837,58.93037138,8.667122835,13.02571007,1
256,115,30.66571757,5.943467262,9.51885407,56.05151284,8.801987037,10.72132018,1
256,185,29.80802283,6.561300231,12.07596624,55.92744609,10.34463495,12.06118354,1
257,95,32.0215948,12.64318675,10.48444017,56.13692062,7.250312886,8.44482345,1
257,213,30.90572117,12.41312186,17.74973402,NaN,NaN,NaN,1
257,241,30.3865835,10.35957263,11.48462433,56.51702252,8.519138166,9.928223107,1
258,158,NaN,NaN,NaN,NaN,NaN,NaN,2
258,170,31.52165807,6.208027597,8.891217626,57.1867834,6.550866897,8.362768188,1
258,258,32.17394935,11.5303911,12.31779867,53.27301895,14.43569968,19.66458276,3
259,41,31.64030723,7.07883557,11.05696986,57.33953015,6.292136962,10.27260752,2
259,81,31.03514914,6.814504229,11.32385373,56.53558902,8.169364832,10.46636753,2
259,204,32.68583421,8.181275797,8.739303081,52.85535571,8.317706858,10.42439847,3
260,50,29.80190599,7.236675507,10.15362109,54.70956725,7.381243334,9.526773155,1
260,60,30.80163236,11.68346074,10.04114171,55.06577039,19.19796826,16.19344322,1
260,91,32.88339288,7.031328065,12.72099315,65.08438503,12.00285023,17.97825159,1
260,109,32.22680939,6.978151618,8.791837135,58.37493256,6.900151836,7.943049521,2
260,144,30.494594,7.926436967,13.3966693,56.69961131,9.971033833,10.65752547,1
260,193,30.30208984,6.568922086,10.72966209,54.73662127,6.824475394,10.64260368,2
261,154,34.48132665,6.714124064,9.69185142,59.78199709,8.073383485,14.67882421,3
261,222,31.25133177,8.591875626,8.775506225,56.54573722,11.26743543,13.34072966,1
262,136,31.60549784,8.945557809,9.835079586,56.20599944,7.766773304,8.505286469,1
262,165,30.00058547,15.41955316,12.37574637,56.19714901,13.25539477,10.90676518,1
263,4,34.10476559,7.501996487,11.67909658,59.765334,7.22043688,7.959565934,1
263,128,32.9743497,6.478568679,12.60440934,59.21347987,9.608294273,13.99311646,2
264,175,31.17610138,7.720718213,7.769763554,NaN,NaN,NaN,2
264,189,30.50080229,10.13979315,9.855027346,55.2829927,7.43880644,9.944714026,1
264,253,30.12956318,8.254866795,10.345224,57.32458799,13.7175052,12.86877022,2
265,62,31.00321117,8.305944339,7.882524814,55.70836698,9.620621689,8.960075078,1
265,202,30.14052107,11.35616663,8.454523968,53.61634999,11.04974706,11.30618464,2
265,247,NaN,NaN,NaN,NaN,NaN,NaN,2
266,11,32.52445167,6.171947657,9.024558932,58.8247752,9.489997059,13.30617462,1
266,17,30.31233978,7.390514785,10.11667352,49.91609272,7.334968552,14.59483508,1
266,92,33.19146289,6.990795235,14.85528953,60.32696558,7.194040751,8.607788636,2
266,102,31.6956426,5.652679738,8.389900448,56.4959849,8.192618084,10.10119202,1
267,53,30.62533326,6.379148725,8.907057875,55.12757597,8.948264454,10.50750309,2
267,151,32.28810424,7.715055756,14.31127718,58.40163055,7.375999818,9.71181219,2
267,228,29.82278948,9.62867849,10.9848838,54.38229752,14.07200716,12.50690459,2
268,38,29.64713834,9.370810097,9.889894299,55.66346736,7.334702927,7.985504674,1
268,109,34.12402153,7.183120631,13.23961031,60.40116513,7.993377082,8.438527199,2
268,143,31.26510576,6.047966479,9.645904302,53.89251055,6.582848277,7.177180192,1
268,166,31.08380788,9.126078848,8.364158016,58.23959729,9.376975388,8.386058044,2
268,256,NaN,NaN,NaN,NaN,NaN,NaN,2
269,135,30.6834289,9.547438874,14.09081931,57.25399944,8.916975261,9.900548186,2
269,182,31.28566678,13.35831527,10.18341518,58.64218567,9.364102147,8.273083941,1
270,60,31.24117441,12.32370858,14.98257858,55.38355425,8.609729159,13.78622847,2
270,78,31.79659535,15.6575391,14.01058818,57.91639383,7.296474752,10.5005238,1
270,98,31.32009224,7.847853051,13.46517127,53.37715798,8.86024702,10.5793201,1
270,125,30.86569956,7.266975846,13.41427331,55.99992758,7.880001881,10.11627514,1
271,22,31.4315312,7.637767537,11.01531762,58.45299697,10.3076548,8.513406508,1
271,47,33.26626827,15.34726828,9.328166426,53.82142773,7.845448645,8.157818071,3
272,13,33.13319388,9.258481013,11.34391909,59.36751692,9.414436169,9.92146345,1
272,86,31.19285603,6.22755084,11.32962013,56.24122823,6.844396325,7.431552219,1
273,116,32.79505931,9.740641106,14.45070697,58.82146185,7.9154788,8.960664531,1
273,158,33.2130959,6.264184509,7.744618017,58.43441363,8.214909557,9.061799641,1
273,173,30.83747664,17.15515551,9.971729597,55.65849035,8.340663677,8.273834454,1
274,70,28.51002448,8.589994394,10.38672739,53.18443502,7.13713288,8.097584422,2
274,149,35.13524136,6.297178259,8.99995255,59.98917857,9.325439478,8.523083294,3
274,200,NaN,NaN,NaN,NaN,NaN,NaN,2
274,211,31.55072541,7.030123406,9.35784589,57.75012892,8.069866889,8.429287738,1
274,232,29.84909791,9.543646236,8.944841961,55.13579465,13.3547488,8.770003153,2
275,105,31.38930863,11.4701013,9.883472654,55.37405591,14.04581155,12.47669345,1
275,138,30.38233356,5.907587921,8.490891223,59.00151263,13.0054475,19.14147625,1
275,224,30.3907208,13.09784132,12.44404867,53.1191433,15.90775614,13.43189994,2
276,7,31.98697913,7.377210712,9.55604497,57.59127849,6.561975511,7.996502845,2
276,30,33.5797719,7.963552884,9.166938334,61.27462943,17.21841351,13.40086047,3
276,45,28.44994692,6.481794931,8.88136514,54.6793053,10.10626053,9.905264074,2
276,127,31.48287847,6.454685559,7.290320272,56.88381407,7.456369181,11.04521932,1
276,190,32.59037263,7.748117733,11.80008022,58.15346012,7.153186116,9.940802576,2
277,77,30.99598112,7.024239156,11.75975168,56.78035016,16.81039351,14.56372207,2
277,180,31.53003079,6.866008123,9.087436597,52.47751557,6.096563152,7.604220649,1
277,257,29.99885948,8.544966502,10.76183448,54.72033587,11.71587538,11.8394172,2
278,21,31.12949147,7.659683482,8.502867441,56.69880832,6.864085442,7.945225351,NaN
278,95,30.70822081,7.103775956,9.15003494,51.68805133,8.499800026,8.093607294,2
278,113,30.54932744,7.899544008,8.888831878,56.46919695,9.449316036,8.70932154,1
278,166,35.86695677,8.675286163,8.866591648,58.07379675,8.533896341,8.76932419,3
278,237,30.48652487,8.695064405,10.21163235,55.5193949,8.197250627,10.84023676,1
279,38,31.0720629,12.97429425,9.095246271,56.66825422,8.676261175,9.364863145,1
279,65,31.83517268,8.092697926,9.212691865,56.90936821,19.35688559,11.79629943,3
279,156,30.54095156,6.648249766,9.172352698,55.60232987,7.50881448,8.676895643,1
280,13,33.56803426,6.224936052,10.37469344,59.19486393,11.39366704,13.48109417,NaN
280,102,31.06205334,7.958737945,8.890217373,55.82375683,7.222156769,8.741735953,1
280,145,31.21496176,5.975097394,10.01974796,57.10093552,7.874344904,11.6399477,1
280,206,29.19574728,8.61188753,8.506024198,52.73285171,6.747305211,8.134806841,2
281,194,31.66664927,8.119776707,9.498193949,58.85993687,12.62085203,10.26618974,2
281,247,29.8465693,19.79852679,10.80478248,55.53245919,9.746601328,11.16497087,2
282,27,31.59068376,9.197592916,8.085481358,57.74179929,13.20380697,8.514249922,1
282,122,31.55142702,7.170934266,12.07853693,58.64330056,9.0499099,8.861162147,2
282,172,31.58550426,14.53230456,12.709095,58.54855203,6.93934663,9.929617741,2
282,184,32.23305715,6.633324238,9.487391075,59.12926009,10.11973482,8.24208963,1
283,46,30.2677794,8.055545762,9.239918731,55.0505061,8.594875058,10.47606891,1
283,73,29.77056053,6.595818078,10.26590389,52.65971653,7.491292853,8.628565319,2
284,36,31.29079555,17.3609702,13.52731574,56.73506409,11.27018626,12.10776431,1
284,91,32.80396717,7.026499801,10.16629795,56.32678282,9.822964161,13.5672243,3
284,113,30.80546625,7.01108228,8.870787349,57.75706455,9.407635018,8.325481721,1
285,81,31.57520922,7.551385036,10.27245143,57.20695023,8.236328715,8.299421238,2
285,101,31.51839123,6.573316439,7.287456732,58.21908946,9.009817971,8.724042278,2
285,139,32.36024643,6.58188545,9.255098473,57.40366983,9.661732595,13.00917916,2
285,150,31.94236885,6.925008624,8.359712816,56.59783908,7.773219106,11.36649423,2
285,199,29.64221554,8.918330082,15.1270883,51.61202093,9.705131099,13.7138194,2
286,55,30.38421203,11.53610302,12.18226809,56.72567616,9.260546807,13.47563863,1
286,65,29.29592864,6.609008711,8.874328153,56.34213871,7.896563326,8.18744692,2
286,167,31.70237321,8.427204872,12.09644137,56.64472191,9.510240823,12.60428822,2
286,208,34.07876442,12.49028717,10.88602276,59.40017606,12.42159715,15.57493425,3
287,27,31.15854403,14.39582191,13.94692474,56.37246132,7.269942733,10.05164146,NaN
287,131,33.80544871,6.48823519,13.31554784,54.40001197,6.354821511,8.369119202,3
287,219,31.49208231,7.909731643,10.63551805,57.4515618,8.109531049,8.779681873,1
288,41,31.26892945,7.625385663,10.27689866,57.37818996,9.04736406,11.80316837,1
288,178,30.83694513,8.634831718,14.31040027,59.32445239,7.173422246,9.067142254,1
289,9,32.39652887,9.048472222,10.44538788,57.54329415,8.622296874,9.917604522,2
289,49,29.42885415,10.02030151,11.05103233,55.55127772,10.68129984,15.59676369,2
290,21,30.39266871,7.745549461,13.25774645,55.34162077,7.447371806,12.04521043,NaN
290,211,32.83833834,9.658194062,13.29892507,58.58790858,13.08689736,10.12741338,2
291,32,30.99582176,9.892784072,10.40166431,NaN,NaN,NaN,1
291,140,30.40661274,9.394648253,12.26769452,54.84580824,8.519463927,15.09846773,2
291,149,30.80047486,5.897359451,9.275612506,54.73949186,6.661636252,8.533709454,1
292,15,31.05026226,13.95410288,10.05293137,56.57940689,11.5815416,10.34335151,NaN
292,111,33.1103511,6.553711058,10.64684875,57.94944016,12.89570453,11.1453888,1
292,134,30.21965119,10.78345446,13.20860967,54.8853184,9.645905679,10.80449439,1
292,170,31.57424729,6.256548914,9.395961005,56.93714323,10.23138765,10.60955172,2
293,101,30.66845262,7.697002612,9.894415996,58.62696798,7.632309923,11.30234509,NaN
293,218,31.04439035,6.34347732,8.50020039,53.74206371,7.152145304,7.924787442,1
293,254,29.61541336,13.21199844,11.2691806,55.98873292,11.68578202,11.20108314,NaN
294,78,31.0002149,6.357760703,8.603272743,57.4669019,7.958821804,10.91224776,2
149.0871901,25.82190083,32.09711557,7.818833485,9.680411064,57.34083578,5.984251036,8.085322883,1
7.371487603,148.1929752,32.3668088,8.770495923,10.58478465,55.89530019,6.730489024,8.588309785,1
11.71859504,152.5400826,32.43317256,5.498756885,11.03943033,51.54405837,5.834672768,7.326908181,3
16.93512397,166.2334711,32.53537079,5.435067629,10.46560306,57.74419262,6.013345225,8.995051877,1
40.6268595,49.94834711,31.27262112,11.07223221,9.014953827,57.82038267,12.48880678,10.43192815,1
38.45330579,43.21033058,30.98672196,12.34031744,13.84094891,58.81272656,8.501340071,7.512074298,2
52.14669421,81.03016529,31.71629262,7.071264601,12.09813896,57.56357023,6.794587543,8.35563391,1
45.19132231,85.15991736,30.72606006,6.990162586,10.59124439,58.06600775,12.50019278,10.68452369,1
86.70619835,230.1359504,30.76372075,15.23241081,15.67132019,57.76797535,7.951687982,9.230669592,1
86.05413223,220.7896694,30.03111147,6.353400776,8.773741043,56.32106469,6.562022591,10.26634777,2
93.00950413,223.1805785,32.22410231,8.615045807,8.922410348,60.71875553,7.023869559,11.40600186,2
92.79214876,214.0516529,34.61886813,6.97956554,8.83947927,55.8778632,7.75535993,8.289412511,3
93.2268595,171.8847107,32.57632956,5.523392319,8.778943323,57.33718251,7.06593308,8.742758215,1
86.05413223,180.3615702,32.85703233,5.918126308,9.533359168,52.98575563,7.732996534,8.029241857,2
77.14256198,122.5450413,29.50539678,7.653754758,10.35085823,51.3831981,6.300018682,10.8197168,1
88.44504132,89.50702479,29.42744559,8.526897453,9.005431566,54.03392051,9.795244929,9.397204072,1
84.09793388,56.46900826,30.19003973,6.07201104,11.92864083,56.93087007,9.630340817,14.54431615,1
84.75,65.81528926,31.08310973,10.07859948,13.77302916,56.71133681,9.080445522,11.1132622,1
83.88057851,73.2053719,31.60302582,8.942568491,11.65223973,57.27177491,10.08944747,14.0073397,1
101.4863636,70.59710744,30.32874895,9.955984801,11.22981823,57.29778387,14.61925253,14.52131652,1
92.79214876,236.0045455,32.01246052,11.01970523,16.14667379,58.00709766,13.51569082,19.20669519,1
98.87809917,242.0904959,31.45524229,10.44385547,9.905883104,57.4324077,8.446594436,9.90750037,1
127.7863636,232.9615702,31.39803564,9.558656684,8.126401917,57.42114066,9.565049127,11.17221659,1
149.0871901,76.03099174,32.93063914,12.27910775,11.76242779,58.47101956,8.715518976,11.38364818,2
149.7392562,89.94173554,32.1266732,6.4328243,9.763302454,62.21702216,9.349441896,10.128645,2
150.8260331,82.76900826,33.44246804,7.456145437,9.677644909,59.15086261,7.357629528,8.173577032,3
157.781405,89.94173554,31.93781438,7.445841164,9.618447306,58.65213897,7.214915388,8.276045344,1
156.042562,100.8095041,30.15963986,5.695001571,10.28176576,55.65653914,16.94185337,10.15979669,2
154.7384298,121.4582645,31.17217849,5.916809495,9.001308661,56.90258973,6.798028345,9.089492691,2
161.2590909,124.0665289,32.68209926,6.880548913,16.97122593,56.89455166,6.567861479,9.742346664,1
162.3458678,182.9698347,30.84148998,6.500995327,9.98108113,55.77168188,7.029414579,7.98776359,1
162.3458678,195.3590909,29.58374355,7.390595483,7.623282175,53.71039239,10.34956935,9.530104243,1
163.2152893,204.4880165,30.12892958,7.540908542,8.438041811,55.94451949,8.408859974,8.458522248,1
164.7367769,214.2690083,30.13482837,19.35542688,9.695422348,56.64838687,9.177256977,10.24755447,1
178.864876,240.7863636,28.8244655,13.31456225,13.70015221,54.4438251,8.868313358,9.094605054,1
191.0367769,247.0896694,31.26653584,12.91920672,10.24841722,55.21385949,6.389312201,7.09533186,2
194.7318182,240.5690083,30.22338132,6.56262701,10.61207499,53.62527446,10.07795063,18.04742254,1
190.3847107,152.3227273,32.50935231,6.423295898,10.26941022,58.43355487,10.22821161,14.61480483,1
195.6012397,124.0665289,31.55902812,7.059090828,8.366529858,55.35161144,10.52267256,8.360392757,1
194.9491736,106.4607438,32.05047618,7.176874952,9.44074625,56.29773137,9.879196489,7.79895232,1
191.2541322,100.8095041,31.67225999,6.918045941,10.55449533,50.31334658,6.537516922,9.455470337,2
199.9483471,84.72520661,32.58678035,9.00792006,9.996347691,59.3414476,9.414166823,10.69123551,2
186.2549587,28.64752066,30.98085641,17.40756418,9.037037366,58.11817915,12.29466366,10.91935882,1
210.5987603,13.43264463,31.26131892,10.3135283,9.478585673,58.19268206,17.54606987,11.50568925,1
215.3805785,105.3739669,30.24124613,6.838814939,16.95436309,NaN,NaN,NaN,3
228.6392562,177.1012397,31.89815054,7.663607362,11.31453876,57.91089303,7.691627692,8.003688873,1
261.6772727,33.64669421,31.30404575,6.312445765,9.754110039,58.00602573,10.08588802,10.58552229,1
265.5896694,83.63842975,30.66012686,6.525814409,9.184484898,55.66898338,10.1149022,8.627828988,1
291.0202479,237.3086777,30.76762187,11.47747648,9.921089973,55.52356127,6.492600944,8.023021505,1
289.0640496,228.8318182,31.51773904,7.88581287,9.34734556,59.23477807,7.516078778,9.76306514,1
281.0219008,224.4847107,30.56522484,13.75679052,10.30734717,55.2571598,9.400975606,10.51912758,1
291.8896694,186.8822314,31.35562386,9.665491635,11.68960813,55.119731,7.845576854,8.378330088,1
289.281405,95.15826446,31.43131224,7.493518859,10.33278322,55.76757139,7.562230269,10.17008791,1
294.4979339,90.59380165,32.36247524,7.386315926,18.20508228,57.04575939,10.08500798,13.16497133,1
294.7152893,68.64090909,30.6522933,8.979706403,9.771897757,56.8733314,17.91642867,10.83432425,2
252.7657025,25.60454545,31.22240602,9.902847168,11.33613379,56.95512036,14.49726501,11.57992684,1
258.6342975,20.6053719,31.69267436,7.57911788,10.83844443,59.0291214,9.36704118,17.34121255,NaN
26.28140496,211.4433884,31.05830326,6.556045368,10.89086558,56.11888226,6.965892991,7.086138729,1
